KernelVersionCompetitionSourceId,KernelVersionId,SourceCompetitionId,ScriptId,ParentScriptVersionId,ScriptLanguageId,AuthorUserId,CreationDate,VersionNumber,Title,EvaluationDate,IsChange,TotalLines,LinesInsertedFromPrevious,LinesChangedFromPrevious,LinesUnchangedFromPrevious,LinesInsertedFromFork,LinesDeletedFromFork,LinesChangedFromFork,LinesUnchangedFromFork,TotalVotes,IsInternetEnabled,RunningTimeInMilliseconds,AcceleratorTypeId,DockerImage
18629292,31539691,18599,8743800,,9,1498852,04/06/2020 19:00:35,11.0,M5 Forecast v2 Python,04/06/2020,True,213.0,4.0,0.0,209.0,,,,,165,True,22689339.0,0,gcr.io/kaggle-images/python@sha256:3955da6976c9d10a271fb822aaf0170c57ca7c38d880549619669a735e12df2e
19761743,33841882,18599,9435067,,9,2405813,05/12/2020 13:20:04,1.0,M5 - Witch Time,05/12/2020,True,129.0,129.0,0.0,0.0,,,,,163,True,15340.0,0,gcr.io/kaggle-images/python@sha256:28e7c979dc2715314d8953eb8eb7ca9fadf650e8ac05cb1a33830a5333cb4c11
17931955,30163841,18599,8243436,,9,1649622,03/14/2020 12:15:40,5.0,M5 Forecasting : Lightgbm with Timeseries Splits,03/14/2020,True,273.0,4.0,0.0,269.0,,,,,151,False,16851375.0,0,gcr.io/kaggle-images/python@sha256:3a4e932b1b9589448ce8e49f0efeb1c5dc2bb842f61cdec2758ebe47967bddfe
18360876,31031553,18599,8640594,,9,2405813,03/29/2020 03:17:45,3.0,M5 - Dark magic,03/29/2020,True,13.0,1.0,0.0,12.0,,,,,124,True,14484.0,0,gcr.io/kaggle-images/python@sha256:d9ff719a828251a914583158eab6293aecd9b06cb9db3f9e83a70f495bab9290
18274501,30871654,18599,8436471,,9,2226462,03/26/2020 11:03:16,9.0,WRMSSE Evaluator with extra features,03/26/2020,True,315.0,34.0,0.0,281.0,,,,,122,False,185786.0,0,gcr.io/kaggle-images/python@sha256:d9ff719a828251a914583158eab6293aecd9b06cb9db3f9e83a70f495bab9290
18709855,31697718,18599,8832242,,9,1231596,04/09/2020 13:08:24,5.0,Simple LGBM GroupKFold CV,04/09/2020,True,262.0,3.0,0.0,259.0,,,,,118,True,23390576.0,0,gcr.io/kaggle-images/python@sha256:3955da6976c9d10a271fb822aaf0170c57ca7c38d880549619669a735e12df2e
18545289,31373530,18599,8697402,,9,2058044,04/03/2020 17:56:13,4.0,M5-Forecasting : EDA 📈 +LSTM Pytorch Modeling🔥,04/03/2020,False,1030.0,0.0,0.0,1030.0,,,,,104,True,4751872.0,2,gcr.io/kaggle-private-byod/python@sha256:0a0e3698675c4ecc43dac41ad9619a0eac8f3938936bf7d4c67165972dfdc5d9
18375224,31056154,18599,8285722,,9,803155,03/29/2020 12:42:45,37.0,M5 Forecast: Keras with Categorical Embeddings V2,03/29/2020,True,399.0,1.0,0.0,398.0,,,,,97,False,2655376.0,0,gcr.io/kaggle-images/python@sha256:d9ff719a828251a914583158eab6293aecd9b06cb9db3f9e83a70f495bab9290
18982326,32254294,18599,8488019,,9,427399,04/18/2020 18:42:43,3.0,M5 - WRMSSE Evaluation Dashboard,04/18/2020,True,367.0,21.0,0.0,346.0,,,,,94,False,469757.0,0,gcr.io/kaggle-images/python@sha256:3a4e932b1b9589448ce8e49f0efeb1c5dc2bb842f61cdec2758ebe47967bddfe
52234057,106897082,18599,25175564,,9,2036,09/30/2022 12:24:38,36.0,TS-4: sales and demand forecasting,09/30/2022,True,661.0,5.0,0.0,656.0,,,,,94,True,2035000.0,0,gcr.io/kaggle-images/python@sha256:4dfdfe2be20e8bf9da5eec9d10188e893eb2ab99f08e6aa854fcff0b6bb10823
52394615,107372550,18599,28744223,,9,2036,10/06/2022 20:21:41,44.0,TS-8: Hierarchical time series,10/06/2022,True,626.0,10.0,0.0,616.0,,,,,86,True,229375.0,0,gcr.io/kaggle-images/python@sha256:76ca9d0ddaaaba2f5755164c94644a491d798a44518de63d373bc59c788b321e
18254803,30834185,18599,8547625,,9,3982638,03/25/2020 19:15:34,5.0,M5- LGBM + FE,03/25/2020,True,315.0,18.0,0.0,297.0,,,,,84,False,5203837.0,0,gcr.io/kaggle-images/python@sha256:d9ff719a828251a914583158eab6293aecd9b06cb9db3f9e83a70f495bab9290
17836279,29982415,18599,8228465,,9,727004,03/11/2020 04:32:27,9.0,It is time for M5. Going step by step,03/11/2020,True,324.0,35.0,0.0,289.0,,,,,83,False,65374.0,0,gcr.io/kaggle-images/python@sha256:3a4e932b1b9589448ce8e49f0efeb1c5dc2bb842f61cdec2758ebe47967bddfe
19737413,33794047,18599,9402540,,9,1864625,05/11/2020 19:50:52,1.0,M5: GroupKFold [0.47474] 🔥🔥🔥🔥,05/11/2020,True,542.0,124.0,0.0,418.0,124.0,105.0,0.0,418.0,82,True,13177952.0,0,gcr.io/kaggle-images/python@sha256:3955da6976c9d10a271fb822aaf0170c57ca7c38d880549619669a735e12df2e
18198374,30718816,18599,8542500,,9,2362731,03/24/2020 01:50:46,10.0,[Japanese] M5 Forecasting コンペの説明,03/24/2020,False,127.0,0.0,0.0,127.0,,,,,80,False,28819.0,0,gcr.io/kaggle-images/python@sha256:d9ff719a828251a914583158eab6293aecd9b06cb9db3f9e83a70f495bab9290
20454323,35190785,18599,9600010,,9,3508335,05/31/2020 17:37:58,6.0,M5 - Dark Witch Time by Store,05/31/2020,True,364.0,93.0,0.0,271.0,249.0,14.0,0.0,115.0,78,True,49647.0,0,gcr.io/kaggle-images/python@sha256:28e7c979dc2715314d8953eb8eb7ca9fadf650e8ac05cb1a33830a5333cb4c11
18079290,30463067,18599,8254683,,9,2640743,03/19/2020 16:51:22,53.0,Visual Guide - 3 M5 Baselines + EDA  + SARIMA,03/19/2020,True,630.0,0.0,0.0,630.0,,,,,74,True,64744.0,0,gcr.io/kaggle-images/python@sha256:3a4e932b1b9589448ce8e49f0efeb1c5dc2bb842f61cdec2758ebe47967bddfe
20600577,35478022,18599,9911836,,9,2405813,06/04/2020 23:14:46,5.0,M5 - custom validation,06/04/2020,False,366.0,0.0,0.0,366.0,,,,,68,True,8274710.0,0,gcr.io/kaggle-images/python@sha256:e27704be0d7bf72d810cbce87059a0cf8386f9b2747af80385c0d8db33c9ebda
19327169,32975531,18599,9001021,,9,1434140,04/30/2020 03:51:04,30.0,Fast & Clear WRMSSE 18ms,04/30/2020,True,326.0,3.0,0.0,323.0,,,,,67,True,113071.0,0,gcr.io/kaggle-images/python@sha256:3955da6976c9d10a271fb822aaf0170c57ca7c38d880549619669a735e12df2e
17741268,29806248,18599,8264258,,9,3644761,03/07/2020 18:56:36,3.0,M5 Competition : Explore+EDA + Models 📈,03/07/2020,True,884.0,179.0,0.0,705.0,,,,,65,True,600516.0,0,gcr.io/kaggle-images/python@sha256:3a4e932b1b9589448ce8e49f0efeb1c5dc2bb842f61cdec2758ebe47967bddfe
21728430,37641969,18599,9671665,,9,1838531,06/28/2020 16:09:11,8.0,Learning Pytorch Seq2Seq with M5 Data-Set,06/28/2020,False,1268.0,0.0,0.0,1268.0,,,,,63,True,5149650.0,2,gcr.io/kaggle-private-byod/python@sha256:534fc01d08e72720bc43470add25ffa3625586ec2eff0225ceaa63cb8be75991
18659446,31600850,18599,44700,,9,360751,04/07/2020 21:07:54,10.0,Grouping Items by Stockout Pattern,04/07/2020,False,51.0,0.0,0.0,51.0,,,,,63,False,24171.0,0,gcr.io/kaggle-images/python@sha256:d9ff719a828251a914583158eab6293aecd9b06cb9db3f9e83a70f495bab9290
17897170,30100209,18599,8329533,,9,3146630,03/13/2020 07:06:02,4.0,中文数据探索：EDA—Chinese,03/13/2020,True,360.0,1.0,0.0,359.0,,,,,60,False,55680.0,0,gcr.io/kaggle-images/python@sha256:3a4e932b1b9589448ce8e49f0efeb1c5dc2bb842f61cdec2758ebe47967bddfe
52522084,107783423,18599,30366804,,9,2036,10/11/2022 20:39:09,47.0,TS-11: Deep learning for TS - transfer learning,10/11/2022,True,679.0,52.0,0.0,627.0,,,,,56,True,5703640.0,2,gcr.io/kaggle-private-byod/python@sha256:d2a6c2d532bec212663d8441ccf7fe2bf2d28996fceb3a0de8a7c8573462dece
19078011,32454764,18599,8892312,,9,1849717,04/22/2020 06:27:43,8.0,M5 under-0.50 optimized,04/22/2020,True,273.0,12.0,0.0,261.0,,,,,56,False,27787181.0,0,gcr.io/kaggle-images/python@sha256:3955da6976c9d10a271fb822aaf0170c57ca7c38d880549619669a735e12df2e
20275821,34843246,18599,9125508,,9,1698784,05/26/2020 13:52:06,57.0,Let's Start from Here! Beginners' Data Analysis,05/26/2020,True,1235.0,94.0,0.0,1141.0,,,,,56,True,3026730.0,0,gcr.io/kaggle-images/python@sha256:3955da6976c9d10a271fb822aaf0170c57ca7c38d880549619669a735e12df2e
17782715,29881222,18599,8228608,,9,2106639,03/09/2020 09:04:22,38.0,EDA and an Encoder-Decoder LSTM with 9 features.,03/09/2020,True,343.0,8.0,0.0,335.0,,,,,53,True,329180.0,0,gcr.io/kaggle-images/python@sha256:3a4e932b1b9589448ce8e49f0efeb1c5dc2bb842f61cdec2758ebe47967bddfe
17649086,29628120,18599,8248240,,9,3301986,03/04/2020 09:54:26,1.0,Basic_model,03/04/2020,True,251.0,1.0,0.0,250.0,,,,,51,False,1943298.0,0,gcr.io/kaggle-images/python@sha256:3a4e932b1b9589448ce8e49f0efeb1c5dc2bb842f61cdec2758ebe47967bddfe
19987416,34283514,18599,9559888,,9,291298,05/19/2020 03:37:16,4.0,Time Series Transformations,05/19/2020,True,306.0,115.0,0.0,191.0,,,,,51,True,39139.0,0,gcr.io/kaggle-images/python@sha256:e27704be0d7bf72d810cbce87059a0cf8386f9b2747af80385c0d8db33c9ebda
17673078,29675095,18599,8261630,,9,3301986,03/05/2020 07:04:08,1.0,MA Model New Baseline [0.8],03/05/2020,False,36.0,0.0,0.0,36.0,,,,,50,False,23375.0,0,gcr.io/kaggle-images/python@sha256:3a4e932b1b9589448ce8e49f0efeb1c5dc2bb842f61cdec2758ebe47967bddfe
18881232,32038462,18599,8919595,,9,1218451,04/15/2020 07:51:56,10.0,M5 Forecasting: LightGBM,04/15/2020,False,283.0,0.0,0.0,283.0,,,,,49,True,15589770.0,0,gcr.io/kaggle-images/python@sha256:3955da6976c9d10a271fb822aaf0170c57ca7c38d880549619669a735e12df2e
18869219,32015114,18599,8929449,,9,2032658,04/14/2020 20:36:37,3.0,M5 - RNN/Wavenet/N-BEATS Approach,04/14/2020,False,304.0,0.0,0.0,304.0,,,,,44,True,1057686.0,2,gcr.io/kaggle-private-byod/python@sha256:0a0e3698675c4ecc43dac41ad9619a0eac8f3938936bf7d4c67165972dfdc5d9
18438657,31164332,18599,8659247,,9,1434140,03/31/2020 05:18:32,5.0,M5 - 'Out of stock' feature,03/31/2020,False,170.0,0.0,0.0,170.0,,,,,43,True,394581.0,0,gcr.io/kaggle-images/python@sha256:d9ff719a828251a914583158eab6293aecd9b06cb9db3f9e83a70f495bab9290
19345714,33013271,18599,9209660,,9,4321234,04/30/2020 15:35:32,2.0,Thoughts on creating a good NN model,04/30/2020,True,116.0,59.0,0.0,57.0,,,,,41,True,19009.0,0,gcr.io/kaggle-images/python@sha256:28e7c979dc2715314d8953eb8eb7ca9fadf650e8ac05cb1a33830a5333cb4c11
17789792,29894882,18599,8320614,,9,539648,03/09/2020 13:36:17,1.0,FBprophet try2 (Python Multiprocessing),03/09/2020,True,53.0,36.0,0.0,17.0,,,,,39,False,18623661.0,0,gcr.io/kaggle-images/python@sha256:3a4e932b1b9589448ce8e49f0efeb1c5dc2bb842f61cdec2758ebe47967bddfe
17643100,29616315,18599,8225923,,9,291298,03/04/2020 05:22:35,13.0,EDA and Baseline Model,03/04/2020,True,101.0,1.0,0.0,100.0,,,,,37,False,29469.0,0,gcr.io/kaggle-images/python@sha256:3a4e932b1b9589448ce8e49f0efeb1c5dc2bb842f61cdec2758ebe47967bddfe
19637953,33603193,18599,9116437,,9,3749641,05/09/2020 04:17:53,32.0,Forecasting multiple time-series using Prophet,05/09/2020,True,324.0,51.0,0.0,273.0,,,,,36,True,316362.0,0,gcr.io/kaggle-images/python@sha256:3955da6976c9d10a271fb822aaf0170c57ca7c38d880549619669a735e12df2e
21642019,37479551,18599,10334716,,9,1498852,06/26/2020 12:06:36,3.0,M5 FPNU0.50 (Updated),06/26/2020,True,259.0,3.0,0.0,256.0,40.0,22.0,0.0,219.0,35,True,18603954.0,0,gcr.io/kaggle-images/python@sha256:3955da6976c9d10a271fb822aaf0170c57ca7c38d880549619669a735e12df2e
18545961,31374926,18599,8737832,,9,1231596,04/03/2020 18:32:53,6.0,Asymmetric Loss Functions LGBM,04/03/2020,True,316.0,17.0,0.0,299.0,,,,,35,True,1520045.0,0,gcr.io/kaggle-images/python@sha256:3955da6976c9d10a271fb822aaf0170c57ca7c38d880549619669a735e12df2e
19100931,32504206,18599,9070294,,9,3177614,04/23/2020 00:42:22,2.0,Trying to fit full gradient into loss function,04/23/2020,True,835.0,2.0,0.0,833.0,,,,,35,True,14686659.0,0,gcr.io/kaggle-images/python@sha256:3955da6976c9d10a271fb822aaf0170c57ca7c38d880549619669a735e12df2e
19034778,32363225,18599,8854892,,9,4843107,04/20/2020 15:47:11,2.0,M5 Forecasting  📉,04/20/2020,True,391.0,8.0,0.0,383.0,,,,,35,False,85574.0,0,gcr.io/kaggle-images/python@sha256:3a4e932b1b9589448ce8e49f0efeb1c5dc2bb842f61cdec2758ebe47967bddfe
18656135,31594018,18599,8693447,,9,1434140,04/07/2020 18:10:26,12.0,M5 - 'out_of_stock' feature 640x faster,04/07/2020,True,161.0,1.0,0.0,160.0,,,,,35,True,590406.0,0,gcr.io/kaggle-images/python@sha256:d9ff719a828251a914583158eab6293aecd9b06cb9db3f9e83a70f495bab9290
21191675,36602344,18599,9801379,,9,113389,06/17/2020 15:48:52,6.0,M5: How to get your public LB score & rank,06/17/2020,True,250.0,1.0,0.0,249.0,,,,,34,False,59402.0,0,gcr.io/kaggle-images/python@sha256:e27704be0d7bf72d810cbce87059a0cf8386f9b2747af80385c0d8db33c9ebda
18983197,32256139,18599,8997891,,9,2058044,04/18/2020 19:24:23,2.0,M5 Encoder 💑 Decoder Pytorch❤,04/18/2020,False,851.0,0.0,0.0,851.0,,,,,33,False,2199171.0,2,gcr.io/kaggle-private-byod/python@sha256:0a0e3698675c4ecc43dac41ad9619a0eac8f3938936bf7d4c67165972dfdc5d9
24665295,43468099,18599,9534035,,9,2123807,09/26/2020 05:29:21,17.0,Cheatsheet - Date Helpers ⌛ 📈,09/26/2020,True,707.0,12.0,0.0,695.0,,,,,33,False,166406.0,0,gcr.io/kaggle-images/python@sha256:e27704be0d7bf72d810cbce87059a0cf8386f9b2747af80385c0d8db33c9ebda
20497499,35274280,18599,9857104,,9,1195275,06/02/2020 00:44:22,2.0,Top-100 before leaderboard disaster,06/02/2020,True,23.0,5.0,0.0,18.0,,,,,32,True,10838.0,0,gcr.io/kaggle-images/python@sha256:e27704be0d7bf72d810cbce87059a0cf8386f9b2747af80385c0d8db33c9ebda
34696771,63700493,18599,15899474,,9,5053088,05/23/2021 12:34:54,5.0,EDA and Stores Clustering - Walmart,05/23/2021,True,658.0,0.0,0.0,658.0,,,,,32,True,114414.0,0,gcr.io/kaggle-images/python@sha256:576cb2833a48cd4badc3c23b3b4bb455f265fed516e8260178064e984690b30e
21225880,36668027,18599,8280158,,9,471945,06/18/2020 07:33:47,11.0,M5 LOFO Importance on GPU via Rapids/Xgboost,06/18/2020,False,159.0,0.0,0.0,159.0,,,,,30,True,3693300.0,2,gcr.io/kaggle-private-byod/python@sha256:053343b601307d86d31dbd592ef0063be3421be1085b4423f8dc97c14151a4b4
19982317,34273856,18599,9528717,,9,4456975,05/18/2020 23:01:42,3.0,Multiseasonal univariate model using SARIMAX,05/18/2020,True,347.0,15.0,0.0,332.0,,,,,29,False,289614.0,0,gcr.io/kaggle-images/python@sha256:e27704be0d7bf72d810cbce87059a0cf8386f9b2747af80385c0d8db33c9ebda
19964765,34238781,18599,9056442,,9,4338589,05/18/2020 12:00:14,4.0,【日本語】M5 - Three shades of Dark: Darker magic,05/18/2020,True,513.0,8.0,0.0,505.0,206.0,216.0,0.0,307.0,29,True,6278680.0,0,gcr.io/kaggle-images/python@sha256:3955da6976c9d10a271fb822aaf0170c57ca7c38d880549619669a735e12df2e
17802950,29920100,18599,8323664,,9,3857228,03/10/2020 00:42:19,1.0,M5 Time Series Forecasting using MAPA SARIMAX,03/10/2020,True,672.0,672.0,0.0,0.0,,,,,29,False,287135.0,0,gcr.io/kaggle-images/python@sha256:d9ff719a828251a914583158eab6293aecd9b06cb9db3f9e83a70f495bab9290
21625896,37447827,18599,8868576,,9,4321234,06/26/2020 02:35:58,11.0,Transformer-XL Intro & Baseline,06/26/2020,True,1746.0,0.0,0.0,1746.0,,,,,29,True,38077.0,0,gcr.io/kaggle-images/python@sha256:9f7d0e02de1b4fbe89098db04849a84213471a5b87a8cbaafff32e1c4fe36392
20234745,34763091,18599,9641386,,9,2126642,05/25/2020 12:05:51,14.0,M5 Forecasting Descriptive Charts + ARIMA,05/25/2020,True,274.0,23.0,0.0,251.0,,,,,29,False,3540.0,0,gcr.io/kaggle-images/python@sha256:e27704be0d7bf72d810cbce87059a0cf8386f9b2747af80385c0d8db33c9ebda
32393141,58448444,18599,9020791,,9,3508335,04/01/2021 11:45:00,9.0,【日本語】Back to (predict) the future - M5 EDA 6/1版,04/01/2021,True,897.0,34.0,0.0,863.0,,,,,28,True,47846.0,0,gcr.io/kaggle-images/python@sha256:3955da6976c9d10a271fb822aaf0170c57ca7c38d880549619669a735e12df2e
19479235,33285465,18599,9025026,,9,2036517,05/04/2020 13:49:43,4.0,M5: Analysis by departments and stores (EDA),05/04/2020,True,1310.0,4.0,0.0,1306.0,,,,,28,True,1326514.0,0,gcr.io/kaggle-images/python@sha256:3955da6976c9d10a271fb822aaf0170c57ca7c38d880549619669a735e12df2e
21758276,37697812,18599,10276250,,9,2133190,06/29/2020 10:42:10,1.0,M5 Forecasting Part two - LGBM Regressor,06/29/2020,True,207.0,207.0,0.0,0.0,,,,,27,True,2457706.0,0,gcr.io/kaggle-images/python@sha256:9f7d0e02de1b4fbe89098db04849a84213471a5b87a8cbaafff32e1c4fe36392
18210378,30744323,18599,8541962,,9,2982285,03/24/2020 11:48:28,4.0,Time Series Analysis - ES+SARIMAX+XGB+LGBM,03/24/2020,True,1321.0,15.0,0.0,1306.0,,,,,27,False,568604.0,0,gcr.io/kaggle-images/python@sha256:d9ff719a828251a914583158eab6293aecd9b06cb9db3f9e83a70f495bab9290
19640840,33608701,18599,8505736,,9,2775158,05/09/2020 06:33:56,18.0,M5 Forecasting Exhaustive EDA Beginner,05/09/2020,True,835.0,31.0,0.0,804.0,,,,,27,True,88202.0,0,gcr.io/kaggle-images/python@sha256:d9ff719a828251a914583158eab6293aecd9b06cb9db3f9e83a70f495bab9290
17626250,29584156,18599,8230199,,9,3411779,03/03/2020 14:03:03,8.0,[한글커널] The M5 Competition Baseline for Korean,03/03/2020,True,339.0,1.0,0.0,338.0,,,,,27,False,78198.0,0,gcr.io/kaggle-images/python@sha256:3a4e932b1b9589448ce8e49f0efeb1c5dc2bb842f61cdec2758ebe47967bddfe
21056684,36347815,18599,9827087,,9,4115805,06/14/2020 21:03:39,6.0,M5-Forecasting : Encoder Decoder with Attention,06/14/2020,True,487.0,146.0,0.0,341.0,,,,,25,False,3857.0,0,gcr.io/kaggle-images/python@sha256:e27704be0d7bf72d810cbce87059a0cf8386f9b2747af80385c0d8db33c9ebda
20080975,34469596,18599,9569732,,9,4261777,05/21/2020 12:44:56,7.0,"M5 forecasting, EDA and LGBM prediction",05/21/2020,True,750.0,45.0,0.0,705.0,,,,,24,False,4807632.0,0,gcr.io/kaggle-images/python@sha256:e27704be0d7bf72d810cbce87059a0cf8386f9b2747af80385c0d8db33c9ebda
22066988,38285821,18599,10545908,,9,4513429,07/07/2020 20:22:29,1.0,M5 Forecasting - Accuracy Easy EDA & Prediction,07/07/2020,True,105.0,105.0,0.0,0.0,,,,,23,True,33354.0,0,gcr.io/kaggle-images/python@sha256:cab011406a9fc39585f08905de1680fa76829a370bee3a1c8b4e4416e31677bb
42039933,80958822,18599,21902839,,9,7976211,11/28/2021 02:19:27,10.0,Deep Learning RNN for m5-forecasting,11/28/2021,True,476.0,1.0,0.0,475.0,,,,,22,True,603752.0,0,gcr.io/kaggle-images/python@sha256:6e3c00286de15827ab4964435164078261e676b83f4308640d482b989f819597
19707275,33734815,18599,9405094,,9,1772407,05/11/2020 01:54:06,1.0,Validation Set WRMSSE for Statistical Benchmarks,05/11/2020,True,436.0,436.0,0.0,0.0,,,,,21,True,161816.0,0,gcr.io/kaggle-images/python@sha256:28e7c979dc2715314d8953eb8eb7ca9fadf650e8ac05cb1a33830a5333cb4c11
20428154,35141500,18599,9493865,,9,4272878,05/31/2020 01:20:34,3.0,"M5 Forecasting: Summary of Events (日本語, English)",05/31/2020,True,460.0,257.0,0.0,203.0,,,,,21,True,12931.0,0,gcr.io/kaggle-images/python@sha256:e27704be0d7bf72d810cbce87059a0cf8386f9b2747af80385c0d8db33c9ebda
30612068,54269479,18599,14866024,,9,1510728,02/14/2021 08:00:33,2.0,Time Series Forecasting Using LSTM - M5,02/14/2021,True,97.0,1.0,0.0,96.0,,,,,21,True,711961.0,0,gcr.io/kaggle-images/python@sha256:5831c200326312de2750f7baf9989ca02aec0850a65df0d8ce1a044c4e351aaf
18034659,30352123,18599,8290699,,9,1590072,03/17/2020 17:48:27,7.0,M5 beginner EDA + CNN,03/17/2020,True,461.0,64.0,0.0,397.0,,,,,21,False,168387.0,2,gcr.io/kaggle-private-byod/python@sha256:9fde648133eb28e1bb1e42343a38b2edab35c9c8a61c8a04b1f6e53b57396130
20325132,34941948,18599,9743998,,9,94532,05/28/2020 01:02:05,4.0,"Pandas Multi-Indices for HTS, fast loading, etc.",05/28/2020,True,677.0,2.0,0.0,675.0,,,,,21,False,743580.0,2,gcr.io/kaggle-private-byod/python@sha256:534fc01d08e72720bc43470add25ffa3625586ec2eff0225ceaa63cb8be75991
21656530,37508793,18599,10351772,,9,3109528,06/26/2020 19:57:16,4.0,LightGBM GPU baseline model for Google Colab,06/26/2020,True,285.0,1.0,0.0,284.0,,,,,20,False,2762.0,0,gcr.io/kaggle-images/python@sha256:9f7d0e02de1b4fbe89098db04849a84213471a5b87a8cbaafff32e1c4fe36392
19592447,33512865,18599,8663479,,9,1173266,05/07/2020 18:05:14,11.0,M5: EDA (Plotly) + LSTM Neural Network Vs. XGBoost,05/07/2020,True,575.0,1.0,0.0,574.0,,,,,20,True,140450.0,0,gcr.io/kaggle-images/python@sha256:d9ff719a828251a914583158eab6293aecd9b06cb9db3f9e83a70f495bab9290
17949281,30194079,18599,8343592,,9,2006645,03/15/2020 01:39:05,4.0,Naive Baseline,03/15/2020,True,142.0,19.0,0.0,123.0,,,,,20,False,48876.0,0,gcr.io/kaggle-images/python@sha256:d9ff719a828251a914583158eab6293aecd9b06cb9db3f9e83a70f495bab9290
19723971,33767456,18599,9360885,,9,2058044,05/11/2020 12:46:48,5.0,M5 - Web-Traffic-Implementation Pytorch❤,05/11/2020,True,1229.0,1.0,0.0,1228.0,,,,,20,False,4379952.0,2,gcr.io/kaggle-private-byod/python@sha256:d68c782299a011110359f3d5fb07147d5281492eb4df9c9d911efc3713913420
17613396,29558400,18599,8226778,,9,1687851,03/03/2020 04:48:37,2.0,The M5 Competition GUIDELINES,03/03/2020,True,203.0,20.0,0.0,183.0,,,,,20,False,27132.0,0,gcr.io/kaggle-images/python@sha256:3a4e932b1b9589448ce8e49f0efeb1c5dc2bb842f61cdec2758ebe47967bddfe
