KernelVersionCompetitionSourceId,KernelVersionId,SourceCompetitionId,ScriptId,ParentScriptVersionId,ScriptLanguageId,AuthorUserId,CreationDate,VersionNumber,Title,EvaluationDate,IsChange,TotalLines,LinesInsertedFromPrevious,LinesChangedFromPrevious,LinesUnchangedFromPrevious,LinesInsertedFromFork,LinesDeletedFromFork,LinesChangedFromFork,LinesUnchangedFromFork,TotalVotes,IsInternetEnabled,RunningTimeInMilliseconds,AcceleratorTypeId,DockerImage
48601848,97616956,35332,27578257,,9,1723677,06/06/2022 11:21:08,2.0,XGBoost Starter - [0.793],06/06/2022,True,370.0,33.0,0.0,337.0,,,,,616,False,757894.0,2,gcr.io/kaggle-private-byod/python@sha256:f0731092c1b7e0af859372d11a6de2ad11234684cc8cc1bf320c5a8ffc3cc45d
48485750,97329957,35332,27370248,,9,7917824,06/02/2022 20:15:23,6.0,AMEX EDA which makes sense ⭐️⭐️⭐️⭐️⭐️,06/02/2022,True,337.0,27.0,0.0,310.0,,,,,477,False,731011.0,0,gcr.io/kaggle-images/python@sha256:d9d5312f31b4a40782b19a219c8b2a3fef6f62863d330cae84fb1a5627cb137b
49740244,100354158,35332,28572947,,9,1231596,07/08/2022 16:22:06,1.0,Amex LGBM Dart CV 0.7977,07/08/2022,True,322.0,322.0,0.0,0.0,,,,,418,True,30765.0,0,gcr.io/kaggle-images/python@sha256:00e9a495675c190349657c16541130575bd6435a395fa103b1f19fb21729cb78
48626144,97679503,35332,27580883,,9,5304379,06/07/2022 04:27:25,5.0,AMEX Default Prediction EDA & LGBM Baseline,06/07/2022,True,622.0,6.0,0.0,616.0,,,,,323,False,5770.0,0,gcr.io/kaggle-images/python@sha256:d9d5312f31b4a40782b19a219c8b2a3fef6f62863d330cae84fb1a5627cb137b
48649133,97738669,35332,27689849,,9,100236,06/07/2022 16:41:50,3.0,RAPIDS cudf Feature Engineering + XGB,06/07/2022,True,274.0,1.0,0.0,273.0,,,,,235,True,1785161.0,2,gcr.io/kaggle-private-byod/python@sha256:f0731092c1b7e0af859372d11a6de2ad11234684cc8cc1bf320c5a8ffc3cc45d
48409754,97140540,35332,27545293,,9,1723677,05/31/2022 19:42:49,1.0,TensorFlow Transformer - [0.790],05/31/2022,True,265.0,265.0,0.0,0.0,,,,,230,False,1493750.0,2,gcr.io/kaggle-private-byod/python@sha256:f0731092c1b7e0af859372d11a6de2ad11234684cc8cc1bf320c5a8ffc3cc45d
49097036,98804686,35332,28077463,,9,1231596,06/19/2022 23:15:18,2.0,Amex LGBM Dart CV 0.7963,06/19/2022,True,248.0,1.0,0.0,247.0,,,,,211,True,29732.0,0,gcr.io/kaggle-images/python@sha256:d9d5312f31b4a40782b19a219c8b2a3fef6f62863d330cae84fb1a5627cb137b
49049629,98699663,35332,28041815,,9,405318,06/18/2022 14:50:37,1.0,Understanding NA values in AMEX competition,06/18/2022,True,132.0,132.0,0.0,0.0,,,,,206,True,124847.0,0,gcr.io/kaggle-images/python@sha256:d9d5312f31b4a40782b19a219c8b2a3fef6f62863d330cae84fb1a5627cb137b
48368663,97034822,35332,27459520,,9,1723677,05/30/2022 17:50:22,5.0,TensorFlow GRU Starter - [0.790],05/30/2022,True,458.0,43.0,0.0,415.0,,,,,194,False,4713533.0,2,gcr.io/kaggle-private-byod/python@sha256:f0731092c1b7e0af859372d11a6de2ad11234684cc8cc1bf320c5a8ffc3cc45d
46703170,92747770,35332,26184636,,9,59561,04/11/2022 19:01:15,2.0,Amex Competition Metric (Python),04/11/2022,True,61.0,9.0,0.0,52.0,,,,,175,True,247930.0,0,gcr.io/kaggle-images/python@sha256:e431dec14d7ff274a5b363ee326992d06f6335107b4b475a37a0bbc7f766f42d
