date,week,isHoliday,description
2018-12-16,日,True,
2018-12-23,日,True,
2018-12-29,六,True,
2018-12-30,日,True,
2018-12-31,一,True,調整放假
2019-01-01,二,True,開國紀念日
2019-01-05,六,True,
2019-01-06,日,True,
2019-01-12,六,True,
2019-01-13,日,True,
2019-01-20,日,True,
2019-01-26,六,True,
2019-01-27,日,True,
2019-02-02,六,True,
2019-02-03,日,True,
2019-02-04,一,True,農曆除夕
2019-02-05,二,True,春節
2019-02-06,三,True,春節
2019-02-07,四,True,春節
2019-02-08,五,True,調整放假
2019-02-09,六,True,
2019-02-10,日,True,
2019-02-16,六,True,
2019-02-17,日,True,
2019-02-24,日,True,
2019-02-28,四,True,和平紀念日
2019-03-01,五,True,調整放假
2019-03-02,六,True,
2019-03-03,日,True,
2019-03-09,六,True,
2019-03-10,日,True,
2019-03-16,六,True,
2019-03-17,日,True,
2019-03-23,六,True,
2019-03-24,日,True,
2019-03-30,六,True,
2019-03-31,日,True,
2019-04-04,四,True,兒童節
2019-04-05,五,True,民族掃墓節
2019-04-06,六,True,
2019-04-07,日,True,
2019-04-13,六,True,
2019-04-14,日,True,
2019-04-20,六,True,
2019-04-21,日,True,
2019-04-27,六,True,
2019-04-28,日,True,
2019-05-04,六,True,
2019-05-05,日,True,
2019-05-11,六,True,
2019-05-12,日,True,
2019-05-18,六,True,
2019-05-19,日,True,
2019-05-25,六,True,
2019-05-26,日,True,
2019-06-01,六,True,
2019-06-02,日,True,
2019-06-07,五,True,端午節
2019-06-08,六,True,
2019-06-09,日,True,
2019-06-15,六,True,
2019-06-16,日,True,
2019-06-22,六,True,
2019-06-23,日,True,
2019-06-29,六,True,
2019-06-30,日,True,
2019-07-06,六,True,
2019-07-07,日,True,
2019-07-13,六,True,
2019-07-14,日,True,
2019-07-20,六,True,
2019-07-21,日,True,
2019-07-27,六,True,
2019-07-28,日,True,
2019-08-03,六,True,
2019-08-04,日,True,
2019-08-10,六,True,
2019-08-11,日,True,
2019-08-17,六,True,
2019-08-18,日,True,
2019-08-24,六,True,
2019-08-25,日,True,
2019-08-31,六,True,
2019-09-01,日,True,
2019-09-07,六,True,
2019-09-08,日,True,
2019-09-13,五,True,中秋節
2019-09-14,六,True,
2019-09-15,日,True,
2019-09-21,六,True,
2019-09-22,日,True,
2019-09-28,六,True,
2019-09-29,日,True,
2019-10-06,日,True,
2019-10-10,四,True,國慶日
2019-10-11,五,True,調整放假
2019-10-12,六,True,
2019-10-13,日,True,
2019-10-19,六,True,
2019-10-20,日,True,
2019-10-26,六,True,
2019-10-27,日,True,
2019-11-02,六,True,
2019-11-03,日,True,
2019-11-09,六,True,
2019-11-10,日,True,
2019-11-16,六,True,
2019-11-17,日,True,
2019-11-23,六,True,
2019-11-24,日,True,
2019-11-30,六,True,
2019-12-01,日,True,
2019-12-07,六,True,
2019-12-08,日,True,
2019-12-14,六,True,
2019-12-15,日,True,
2019-12-21,六,True,
2019-12-22,日,True,
2019-12-28,六,True,
2019-12-29,日,True,
2020-01-01,三,True,開國紀念日
2020-01-04,六,True,
2020-01-05,日,True,
2020-01-11,六,True,
2020-01-12,日,True,
2020-01-18,六,True,
2020-01-19,日,True,
2020-01-23,四,True,調整放假
2020-01-24,五,True,農曆除夕
2020-01-25,六,True,春節
2020-01-26,日,True,春節
2020-01-27,一,True,春節
2020-01-28,二,True,補假
2020-01-29,三,True,補假
2020-02-01,六,True,
2020-02-02,日,True,
2020-02-08,六,True,
2020-02-09,日,True,
2020-02-16,日,True,
2020-02-22,六,True,
2020-02-23,日,True,
2020-02-28,五,True,和平紀念日
2020-02-29,六,True,
2020-03-01,日,True,
2020-03-07,六,True,
2020-03-08,日,True,
2020-03-14,六,True,
2020-03-15,日,True,
2020-03-21,六,True,
2020-03-22,日,True,
2020-03-28,六,True,
2020-03-29,日,True,
2020-04-02,四,True,補假
2020-04-03,五,True,放假
2020-04-04,六,True,兒童節及民族掃墓節
2020-04-05,日,True,
2020-04-11,六,True,
2020-04-12,日,True,
2020-04-18,六,True,
2020-04-19,日,True,
2020-04-25,六,True,
2020-04-26,日,True,
2020-05-02,六,True,
2020-05-03,日,True,
2020-05-09,六,True,
2020-05-10,日,True,
2020-05-16,六,True,
2020-05-17,日,True,
2020-05-23,六,True,
2020-05-24,日,True,
2020-05-30,六,True,
2020-05-31,日,True,
2020-06-06,六,True,
2020-06-07,日,True,
2020-06-13,六,True,
2020-06-14,日,True,
2020-06-21,日,True,
2020-06-25,四,True,端午節
2020-06-26,五,True,調整放假
2020-06-27,六,True,
2020-06-28,日,True,
2020-07-04,六,True,
2020-07-05,日,True,
2020-07-11,六,True,
2020-07-12,日,True,
2020-07-18,六,True,
2020-07-19,日,True,
2020-07-25,六,True,
2020-07-26,日,True,
2020-08-01,六,True,
2020-08-02,日,True,
2020-08-08,六,True,
2020-08-09,日,True,
2020-08-15,六,True,
2020-08-16,日,True,
2020-08-22,六,True,
2020-08-23,日,True,
2020-08-29,六,True,
2020-08-30,日,True,
2020-09-05,六,True,
2020-09-06,日,True,
2020-09-12,六,True,
2020-09-13,日,True,
2020-09-19,六,True,
2020-09-20,日,True,
2020-09-27,日,True,
2020-10-01,四,True,中秋節
2020-10-02,五,True,調整放假
2020-10-03,六,True,
2020-10-04,日,True,
2020-10-09,五,True,補假
2020-10-10,六,True,國慶日
2020-10-11,日,True,
2020-10-17,六,True,
2020-10-18,日,True,
2020-10-24,六,True,
2020-10-25,日,True,
2020-10-31,六,True,
2020-11-01,日,True,
2020-11-07,六,True,
2020-11-08,日,True,
2020-11-14,六,True,
2020-11-15,日,True,
2020-11-21,六,True,
2020-11-22,日,True,
2020-11-28,六,True,
2020-11-29,日,True,
2020-12-05,六,True,
2020-12-06,日,True,
2020-12-12,六,True,
2020-12-13,日,True,
2020-12-19,六,True,
2020-12-20,日,True,
2020-12-26,六,True,
2020-12-27,日,True,
2021-01-01,五,True,開國紀念日
2021-01-02,六,True,
2021-01-03,日,True,
2021-01-09,六,True,
2021-01-10,日,True,
2021-01-16,六,True,
2021-01-17,日,True,
2021-01-23,六,True,
2021-01-24,日,True,
2021-01-30,六,True,
2021-01-31,日,True,
2021-02-06,六,True,
2021-02-07,日,True,
2021-02-10,三,True,調整放假
2021-02-11,四,True,農曆除夕
2021-02-12,五,True,春節
2021-02-13,六,True,春節
2021-02-14,日,True,春節
2021-02-15,一,True,補假
2021-02-16,二,True,補假
2021-02-21,日,True,
2021-02-27,六,True,
2021-02-28,日,True,和平紀念日
2021-03-01,一,True,補假
2021-03-06,六,True,
2021-03-07,日,True,
2021-03-13,六,True,
2021-03-14,日,True,
2021-03-20,六,True,
2021-03-21,日,True,
2021-03-27,六,True,
2021-03-28,日,True,
2021-04-02,五,True,補假
2021-04-03,六,True,
2021-04-04,日,True,兒童節及民族掃墓節
2021-04-05,一,True,補假
2021-04-10,六,True,
2021-04-11,日,True,
2021-04-17,六,True,
2021-04-18,日,True,
2021-04-24,六,True,
2021-04-25,日,True,
2021-05-01,六,True,
2021-05-02,日,True,
2021-05-08,六,True,
2021-05-09,日,True,
2021-05-15,六,True,
2021-05-16,日,True,
2021-05-22,六,True,
2021-05-23,日,True,
2021-05-29,六,True,
2021-05-30,日,True,
2021-06-05,六,True,
2021-06-06,日,True,
2021-06-12,六,True,
2021-06-13,日,True,
2021-06-14,一,True,端午節
2021-06-19,六,True,
2021-06-20,日,True,
2021-06-26,六,True,
2021-06-27,日,True,
2021-07-03,六,True,
2021-07-04,日,True,
2021-07-10,六,True,
2021-07-11,日,True,
2021-07-17,六,True,
2021-07-18,日,True,
2021-07-24,六,True,
2021-07-25,日,True,
2021-07-31,六,True,
2021-08-01,日,True,
2021-08-07,六,True,
2021-08-08,日,True,
2021-08-14,六,True,
2021-08-15,日,True,
2021-08-21,六,True,
2021-08-22,日,True,
2021-08-28,六,True,
2021-08-29,日,True,
2021-09-04,六,True,
2021-09-05,日,True,
2021-09-12,日,True,
2021-09-18,六,True,
2021-09-19,日,True,
2021-09-20,一,True,調整放假
2021-09-21,二,True,中秋節
2021-09-25,六,True,
2021-09-26,日,True,
2021-10-02,六,True,
2021-10-03,日,True,
2021-10-09,六,True,
2021-10-10,日,True,國慶日
2021-10-11,一,True,補假
2021-10-16,六,True,
2021-10-17,日,True,
2021-10-23,六,True,
2021-10-24,日,True,
2021-10-30,六,True,
2021-10-31,日,True,
2021-11-06,六,True,
2021-11-07,日,True,
2021-11-13,六,True,
2021-11-14,日,True,
2021-11-20,六,True,
2021-11-21,日,True,
2021-11-27,六,True,
2021-11-28,日,True,
2021-12-04,六,True,
2021-12-05,日,True,
2021-12-11,六,True,
2021-12-12,日,True,
2021-12-18,六,True,
2021-12-19,日,True,
2021-12-25,六,True,
2021-12-26,日,True,
2021-12-31,五,True,補假
2022-01-01,六,True,開國紀念日
2022-01-02,日,True,
2022-01-08,六,True,
2022-01-09,日,True,
2022-01-15,六,True,
2022-01-16,日,True,
2022-01-23,日,True,
2022-01-29,六,True,
2022-01-30,日,True,
2022-01-31,一,True,農曆除夕
2022-02-01,二,True,春節
2022-02-02,三,True,春節
2022-02-03,四,True,春節
2022-02-04,五,True,調整放假
2022-02-05,六,True,
2022-02-06,日,True,
2022-02-12,六,True,
2022-02-13,日,True,
2022-02-19,六,True,
2022-02-20,日,True,
2022-02-26,六,True,
2022-02-27,日,True,
2022-02-28,一,True,和平紀念日
2022-03-05,六,True,
2022-03-06,日,True,
2022-03-12,六,True,
2022-03-13,日,True,
2022-03-19,六,True,
2022-03-20,日,True,
2022-03-26,六,True,
2022-03-27,日,True,
2022-04-02,六,True,
2022-04-03,日,True,
2022-04-04,一,True,兒童節
2022-04-05,二,True,民族掃墓節
2022-04-09,六,True,
2022-04-10,日,True,
2022-04-16,六,True,
2022-04-17,日,True,
2022-04-23,六,True,
2022-04-24,日,True,
2022-04-30,六,True,
2022-05-01,日,True,
2022-05-07,六,True,
2022-05-08,日,True,
2022-05-14,六,True,
2022-05-15,日,True,
2022-05-21,六,True,
2022-05-22,日,True,
2022-05-28,六,True,
2022-05-29,日,True,
2022-06-03,五,True,端午節
2022-06-04,六,True,
2022-06-05,日,True,
2022-06-11,六,True,
2022-06-12,日,True,
2022-06-18,六,True,
2022-06-19,日,True,
2022-06-25,六,True,
2022-06-26,日,True,
2022-07-02,六,True,
2022-07-03,日,True,
2022-07-09,六,True,
2022-07-10,日,True,
2022-07-16,六,True,
2022-07-17,日,True,
2022-07-23,六,True,
2022-07-24,日,True,
2022-07-30,六,True,
2022-07-31,日,True,
2022-08-06,六,True,
2022-08-07,日,True,
2022-08-13,六,True,
2022-08-14,日,True,
2022-08-20,六,True,
2022-08-21,日,True,
2022-08-27,六,True,
2022-08-28,日,True,
2022-09-03,六,True,
2022-09-04,日,True,
2022-09-09,五,True,補假
2022-09-10,六,True,中秋節
2022-09-11,日,True,
2022-09-17,六,True,
2022-09-18,日,True,
2022-09-24,六,True,
2022-09-25,日,True,
2022-10-01,六,True,
2022-10-02,日,True,
2022-10-08,六,True,
2022-10-09,日,True,
2022-10-10,一,True,國慶日
2022-10-15,六,True,
2022-10-16,日,True,
2022-10-22,六,True,
2022-10-23,日,True,
2022-10-29,六,True,
2022-10-30,日,True,
2022-11-05,六,True,
2022-11-06,日,True,
2022-11-12,六,True,
2022-11-13,日,True,
2022-11-19,六,True,
2022-11-20,日,True,
2022-11-26,六,True,
2022-11-27,日,True,
2022-12-03,六,True,
2022-12-04,日,True,
2022-12-10,六,True,
2022-12-11,日,True,
2022-12-17,六,True,
2022-12-18,日,True,
2022-12-24,六,True,
2022-12-25,日,True,
2022-12-31,六,True,
2023-01-01,日,True,開國紀念日
2023-01-02,一,True,補假
2023-01-08,日,True,
2023-01-14,六,True,
2023-01-15,日,True,
2023-01-20,五,True,小年夜
2023-01-21,六,True,農曆除夕
2023-01-22,日,True,春節
2023-01-23,一,True,春節
2023-01-24,二,True,春節
2023-01-25,三,True,補假
2023-01-26,四,True,補假
2023-01-27,五,True,調整放假
2023-01-28,六,True,
2023-01-29,日,True,
2023-02-05,日,True,
2023-02-11,六,True,
2023-02-12,日,True,
2023-02-19,日,True,
2023-02-25,六,True,
2023-02-26,日,True,
2023-02-27,一,True,調整放假
2023-02-28,二,True,和平紀念日
2023-03-04,六,True,
2023-03-05,日,True,
2023-03-11,六,True,
2023-03-12,日,True,
2023-03-18,六,True,
2023-03-19,日,True,
2023-03-26,日,True,
2023-04-01,六,True,
2023-04-02,日,True,
2023-04-03,一,True,調整放假
2023-04-04,二,True,兒童節
2023-04-05,三,True,民族掃墓節
2023-04-08,六,True,
2023-04-09,日,True,
2023-04-15,六,True,
2023-04-16,日,True,
2023-04-22,六,True,
2023-04-23,日,True,
2023-04-29,六,True,
2023-04-30,日,True,
2023-05-06,六,True,
2023-05-07,日,True,
2023-05-13,六,True,
2023-05-14,日,True,
2023-05-20,六,True,
2023-05-21,日,True,
2023-05-27,六,True,
2023-05-28,日,True,
2023-06-03,六,True,
2023-06-04,日,True,
2023-06-10,六,True,
2023-06-11,日,True,
2023-06-18,日,True,
2023-06-22,四,True,端午節
2023-06-23,五,True,調整放假
2023-06-24,六,True,
2023-06-25,日,True,
2023-07-01,六,True,
2023-07-02,日,True,
2023-07-08,六,True,
2023-07-09,日,True,
2023-07-15,六,True,
2023-07-16,日,True,
2023-07-22,六,True,
2023-07-23,日,True,
2023-07-29,六,True,
2023-07-30,日,True,
2023-08-05,六,True,
2023-08-06,日,True,
2023-08-12,六,True,
2023-08-13,日,True,
2023-08-19,六,True,
2023-08-20,日,True,
2023-08-26,六,True,
2023-08-27,日,True,
2023-09-02,六,True,
2023-09-03,日,True,
2023-09-09,六,True,
2023-09-10,日,True,
2023-09-16,六,True,
2023-09-17,日,True,
2023-09-24,日,True,
2023-09-29,五,True,中秋節
2023-09-30,六,True,
2023-10-01,日,True,
2023-10-07,六,True,
2023-10-08,日,True,
2023-10-09,一,True,調整放假
2023-10-10,二,True,國慶日
2023-10-14,六,True,
2023-10-15,日,True,
2023-10-21,六,True,
2023-10-22,日,True,
2023-10-28,六,True,
2023-10-29,日,True,
2023-11-04,六,True,
2023-11-05,日,True,
2023-11-11,六,True,
2023-11-12,日,True,
2023-11-18,六,True,
2023-11-19,日,True,
2023-11-25,六,True,
2023-11-26,日,True,
2023-12-02,六,True,
2023-12-03,日,True,
2023-12-09,六,True,
2023-12-10,日,True,
2023-12-16,六,True,
2023-12-17,日,True,
2023-12-23,六,True,
2023-12-24,日,True,
2023-12-30,六,True,
2023-12-31,日,True,
2024-01-01,一,True,開國紀念日
2024-01-06,六,True,
2024-01-07,日,True,
2024-01-13,六,True,
2024-01-14,日,True,
2024-01-20,六,True,
2024-01-21,日,True,
2024-01-27,六,True,
2024-01-28,日,True,
2024-02-03,六,True,
2024-02-04,日,True,
2024-02-08,四,True,小年夜
2024-02-09,五,True,農曆除夕
2024-02-10,六,True,春節
2024-02-11,日,True,春節
2024-02-12,一,True,春節
2024-02-13,二,True,補假
2024-02-14,三,True,補假
2024-02-18,日,True,
2024-02-24,六,True,
2024-02-25,日,True,
2024-02-28,三,True,和平紀念日
2024-03-02,六,True,
2024-03-03,日,True,
2024-03-09,六,True,
2024-03-10,日,True,
2024-03-16,六,True,
2024-03-17,日,True,
2024-03-23,六,True,
2024-03-24,日,True,
2024-03-30,六,True,
2024-03-31,日,True,
2024-04-04,四,True,兒童節及民族掃墓節
2024-04-05,五,True,補假
2024-04-06,六,True,
2024-04-07,日,True,
2024-04-13,六,True,
2024-04-14,日,True,
2024-04-20,六,True,
2024-04-21,日,True,
2024-04-27,六,True,
2024-04-28,日,True,
2024-05-04,六,True,
2024-05-05,日,True,
2024-05-11,六,True,
2024-05-12,日,True,
2024-05-18,六,True,
2024-05-19,日,True,
2024-05-25,六,True,
2024-05-26,日,True,
2024-06-01,六,True,
2024-06-02,日,True,
2024-06-08,六,True,
2024-06-09,日,True,
2024-06-10,一,True,端午節
2024-06-15,六,True,
2024-06-16,日,True,
2024-06-22,六,True,
2024-06-23,日,True,
2024-06-29,六,True,
2024-06-30,日,True,
2024-07-06,六,True,
2024-07-07,日,True,
2024-07-13,六,True,
2024-07-14,日,True,
2024-07-20,六,True,
2024-07-21,日,True,
2024-07-27,六,True,
2024-07-28,日,True,
2024-08-03,六,True,
2024-08-04,日,True,
2024-08-10,六,True,
2024-08-11,日,True,
2024-08-17,六,True,
2024-08-18,日,True,
2024-08-24,六,True,
2024-08-25,日,True,
2024-08-31,六,True,
2024-09-01,日,True,
2024-09-07,六,True,
2024-09-08,日,True,
2024-09-14,六,True,
2024-09-15,日,True,
2024-09-17,二,True,中秋節
2024-09-21,六,True,
2024-09-22,日,True,
2024-09-28,六,True,
2024-09-29,日,True,
2024-10-05,六,True,
2024-10-06,日,True,
2024-10-10,四,True,國慶日
2024-10-12,六,True,
2024-10-13,日,True,
2024-10-19,六,True,
2024-10-20,日,True,
2024-10-26,六,True,
2024-10-27,日,True,
2024-11-02,六,True,
2024-11-03,日,True,
2024-11-09,六,True,
2024-11-10,日,True,
2024-11-16,六,True,
2024-11-17,日,True,
2024-11-23,六,True,
2024-11-24,日,True,
2024-11-30,六,True,
2024-12-01,日,True,
2024-12-07,六,True,
2024-12-08,日,True,
2024-12-14,六,True,
2024-12-15,日,True,
2024-12-21,六,True,
2024-12-22,日,True,
2024-12-28,六,True,
2024-12-29,日,True,
2025-01-01,三,True,開國紀念日
2025-01-04,六,True,
2025-01-05,日,True,
2025-01-11,六,True,
2025-01-12,日,True,
2025-01-18,六,True,
2025-01-19,日,True,
2025-01-25,六,True,
2025-01-26,日,True,
2025-01-27,一,True,小年夜
2025-01-28,二,True,農曆除夕
2025-01-29,三,True,春節
2025-01-30,四,True,春節
2025-01-31,五,True,春節
2025-02-01,六,True,
2025-02-02,日,True,
2025-02-09,日,True,
2025-02-15,六,True,
2025-02-16,日,True,
2025-02-22,六,True,
2025-02-23,日,True,
2025-02-28,五,True,和平紀念日
2025-03-01,六,True,
2025-03-02,日,True,
2025-03-08,六,True,
2025-03-09,日,True,
2025-03-15,六,True,
2025-03-16,日,True,
2025-03-22,六,True,
2025-03-23,日,True,
2025-03-29,六,True,
2025-03-30,日,True,
2025-04-03,四,True,補假
2025-04-04,五,True,兒童節及民族掃墓節
2025-04-05,六,True,
2025-04-06,日,True,
2025-04-12,六,True,
2025-04-13,日,True,
2025-04-19,六,True,
2025-04-20,日,True,
2025-04-26,六,True,
2025-04-27,日,True,
2025-05-03,六,True,
2025-05-04,日,True,
2025-05-10,六,True,
2025-05-11,日,True,
2025-05-17,六,True,
2025-05-18,日,True,
2025-05-24,六,True,
2025-05-25,日,True,
2025-05-30,五,True,補假
2025-05-31,六,True,端午節
2025-06-01,日,True,
2025-06-07,六,True,
2025-06-08,日,True,
2025-06-14,六,True,
2025-06-15,日,True,
2025-06-21,六,True,
2025-06-22,日,True,
2025-06-28,六,True,
2025-06-29,日,True,
2025-07-05,六,True,
2025-07-06,日,True,
2025-07-12,六,True,
2025-07-13,日,True,
2025-07-19,六,True,
2025-07-20,日,True,
2025-07-26,六,True,
2025-07-27,日,True,
2025-08-02,六,True,
2025-08-03,日,True,
2025-08-09,六,True,
2025-08-10,日,True,
2025-08-16,六,True,
2025-08-17,日,True,
2025-08-23,六,True,
2025-08-24,日,True,
2025-08-30,六,True,
2025-08-31,日,True,
2025-09-06,六,True,
2025-09-07,日,True,
2025-09-13,六,True,
2025-09-14,日,True,
2025-09-20,六,True,
2025-09-21,日,True,
2025-09-27,六,True,
2025-09-28,日,True,
2025-10-04,六,True,
2025-10-05,日,True,
2025-10-06,一,True,中秋節
2025-10-10,五,True,國慶日
2025-10-11,六,True,
2025-10-12,日,True,
2025-10-18,六,True,
2025-10-19,日,True,
2025-10-25,六,True,
2025-10-26,日,True,
2025-11-01,六,True,
2025-11-02,日,True,
2025-11-08,六,True,
2025-11-09,日,True,
2025-11-15,六,True,
2025-11-16,日,True,
2025-11-22,六,True,
2025-11-23,日,True,
2025-11-29,六,True,
2025-11-30,日,True,
2025-12-06,六,True,
2025-12-07,日,True,
2025-12-13,六,True,
2025-12-14,日,True,
2025-12-20,六,True,
2025-12-21,日,True,
2025-12-27,六,True,
2025-12-28,日,True,
