COL0,RA,DEC,NAME,Z,MAG_AUTO_B,MAG_AUTO_V,MAG_AUTO_R,MAG_AUTO_I,FLAG_KS4,TILE_7DT,DETECT,DETECT_MED
115,98.225018,-59.295734,OzDES-DR2_03551,0.6700000166893005,21.97939576319771,21.55041675544124,21.263669257514398,20.72570731121605,2,T02673,0,0
116,98.2902825,-68.5750513,UVQSJ063309.66-683430.2,0.7480000257492065,15.750161549590263,15.792300474912109,15.850986084133563,15.769124034719539,0,T01318,1,1
117,98.429583,-59.2108826,OzDES-DR2_04736,2.2269999980926514,20.873893133408167,20.674204699555645,20.696932304406147,20.3319613098549,0,T02673,0,0
118,99.1083642,-68.8059607,IRAS 06367-6845,0.335999995470047,16.433235749519103,16.424391964220433,16.248236270664968,15.954117152720096,0,T01318,1,1
119,99.1841462,-63.6758523,QBQS J063644.21-634033.0,2.4100000858306885,17.877673121127902,17.551005167750503,17.44279977608283,17.377615569235935,0,T02002,1,1
120,100.0789734,-51.6755219,Q J0640-5140,2.180999994277954,19.51469603334709,19.230102072768947,18.642235466084095,18.016035705931927,4,T04105,1,0
121,100.3532678,-51.4519042,PMN J0641-5126,2.0799999237060547,18.966522815557042,18.84822304954478,18.746452063442387,18.483295841664038,0,T04105,1,0
122,100.6233667,-51.5712581,Q J0642-5134,0.9399999976158142,20.224066006846183,20.11075116627162,20.0596946318962,19.980987235501686,4,T04105,0,0
123,100.65575,-51.4678056,Q J0642-5128,2.0429999828338623,18.752317845053806,18.709064019468318,18.459376312009617,17.901565549374464,0,T04105,1,0
124,100.9122765,-51.4449044,Q J0643-5126,2.7699999809265137,19.50977717460525,19.600512165057953,19.438587617906684,19.431589696588404,2,T04105,0,0
125,101.318732,-57.1387436,6dF J064516.5-570820,0.7860000133514404,16.512686677956435,16.43440839127188,16.494215977480945,16.416293383718624,0,T03121,1,1
126,101.6288349,-39.0608631,PKS 0644-390,0.6809999942779541,18.59544826776554,18.465262425562553,18.48272703267714,18.182697884118532,0,T07056,0,0
127,102.3728625,-59.3427985,CGRaBS J0649-5920,2.2720000743865967,19.669953116920464,19.649124897611713,19.604023640097722,19.44619578692631,0,T02675,1,1
128,103.8451099,-72.2333937,SMSS J065522.86-721400.3,4.340000152587891,20.71533471503151,19.14307452275492,18.203266519434184,17.81681326428345,4,T00939,1,1
129,108.0864347,-56.9940198,ABQ J0712-5659,0.9070000052452087,15.06210033348715,15.010847365018988,15.04662269854787,14.978512265589472,0,T03124,1,1
130,108.630799,-64.9195831,BR J0714-6455,4.461999893188477,22.94196791616768,19.246527377518685,18.4201267074242,18.001148639593602,4,T01882,1,1
131,111.2115018,-68.8305195,NTT J072450.77,1.5779999494552612,18.69979212657119,18.584913049948092,18.369256874647597,18.076914079496714,0,T01322,1,0
132,124.5859351,-79.5602947,ABQ J0818-7933,1.2899999618530273,15.72158227881635,15.663739295612727,15.623908596457355,15.527268810618905,0,T00320,1,1
133,128.4297763,-73.0906121,IVS B0834-729,1.9889999628067017,19.74634879693769,19.906395028175858,19.824568932299183,19.57882119864573,0,T00860,0,0
134,152.230193,-30.1867551,PKS 1006-299,1.0640000104904175,17.285879526421123,17.018813088067553,17.023717890768697,16.973646384820533,0,T09391,1,1
135,153.0243663,-33.0713524,PKS 1009-328,1.7450000047683716,18.222270483254764,18.11435060740325,18.103555593479772,18.015441409695764,0,T08676,1,1
136,159.1548357,-31.3560189,CT 662,2.0199999809265137,18.18289633438612,18.16771059158519,18.065086715843186,17.689112036528147,0,T09155,1,0
137,159.2226645,-37.7375207,PKS 1034-374,1.8209999799728394,19.22821784304765,19.385655736911325,19.262757424078032,18.840405453238574,0,T07533,1,0
138,160.1045238,-33.4127419,ABQ J1040-3324,1.0399999618530273,15.563262170249347,15.373240151938415,15.330762271496232,15.382362915487814,0,T08681,1,0
139,162.1594619,-41.2333662,PKS 1046-409,0.6200000047683716,17.2122037102751,17.156130251345363,17.344497398952736,17.159346181837595,0,T06449,1,0
140,162.7225622,-35.2958231,CGRaBS J1050-3517,2.9709999561309814,19.956751026814587,20.003074851793162,19.668685275283337,19.615402370130735,0,T07987,1,0
141,164.3661752,-40.6612595,6dF J105727.9-403941,0.4000000059604645,16.689055011653963,16.63075877460904,16.383802009802196,16.489364243346316,0,T06662,1,0
142,165.2096558,-42.8203645,CGRaBS J1100-4249,3.559999942779541,19.50087716753622,19.151804931070984,19.088145274606934,19.064150649099624,4,T06241,1,0
143,166.2961683,-39.4783757,IVS B1102-392,1.6109999418258667,18.827415036240108,18.877339934186804,18.65565211903552,18.53003526685359,0,T07095,1,0
144,166.786225,-44.8187826,PKS 1104-445,1.5980000495910645,17.559231171506223,16.965080485706743,17.096175153815828,17.075536582490304,0,T05632,1,0
145,169.6123217,-46.5708344,PKS 1116-46,0.7129999995231628,16.42146997334817,16.45901473736987,16.565962201881668,16.911444626878698,0,T05242,1,0
146,178.6134924,-37.5437397,UVQSJ115427.23-373237.4,0.48899999260902405,16.83046181322282,16.9008488133137,16.89546830827313,16.97909925766123,0,T07545,1,1
147,190.8922667,-39.6978353,PKS 1240-394,1.3869999647140503,20.342254601031712,20.017838689948515,19.6822551988392,19.513518814429826,0,T06893,0,0
148,191.1216575,-40.2130477,PKS 1241-399,0.19099999964237213,18.202570859142494,17.536877991545346,17.126508368944652,16.619585133153375,0,T06893,1,1
149,191.4901346,-41.4792217,PKS 1243-419,1.5800000429153442,18.622169140807966,18.631015468159674,18.387756152764602,18.24386399521929,0,T06466,1,1
150,193.4980525,-40.991853,PKS 1251-407,4.464000225067139,23.110021654343647,21.15442742026663,20.046086015509328,19.736808793466313,4,T06679,0,0
151,207.6995297,-29.4011028,ABQ J1350-2924,1.090000033378601,16.572101891401935,16.344993892535367,16.317100947280082,16.231629706329205,0,T09672,1,1
152,207.9451742,-29.2049083,PKS 1348-289,1.034000039100647,20.537292300978894,20.150178794451488,19.96828681308244,19.651835362524817,4,T09917,1,0
153,208.3402971,-29.7473774,RX J13533-2945,0.5640000104904175,17.789684217795564,17.775611199804764,17.93631364867234,17.729682751083427,0,T09672,1,1
154,210.2089482,-29.3235316,WISE J140050.13-291924.6,1.656000018119812,22.800372748502767,21.865605591380405,20.49493394434386,20.492819710046295,4,T09673,0,0
155,214.8663395,-29.5516749,QBQS J141927.92-293306.0,2.5169999599456787,18.076813776029187,17.980197287756038,17.892964017757436,17.82831804582036,0,T09677,1,1
156,215.9314788,-78.4930294,BZQJ1423-7829,0.7879999876022339,16.806554971392234,16.50825562326503,16.776209936246516,15.967500956387603,4,T00446,0,0
157,219.2873738,-29.7885068,MALS1437-2947,2.3310000896453857,19.394344983737525,19.118539312272315,19.295991282178743,19.193199091175856,0,T09680,1,0
158,219.5449395,-31.3745935,PKS 1435-311,1.2899999618530273,19.81832334648923,19.567953082834197,19.33256069721043,19.22828006568044,0,T09195,1,1
159,222.2123987,-40.1460314,IGR J14488-4008,0.12300000339746475,16.145708021403284,15.675117769199296,15.305875381284135,14.972603784259144,0,T06911,1,1
160,236.6847513,-68.6249637,PMN J1546-6837,0.18000000715255737,20.2108317398728,19.722703133162156,19.192097296670852,18.84990599310224,0,T01358,1,0
161,239.9956818,-67.5438757,ABQ J1559-6732,0.6290000081062317,15.86676526058154,15.786810330083664,15.842556575631212,15.723535017588151,0,T01464,1,0
162,301.1228243,-63.7898098,CGRaBS J2004-6347,2.188999891281128,19.201855334761632,19.049744354636584,18.965439496237085,18.832877726199815,0,T02072,0,0
163,301.9799294,-44.5789668,PKS 2004-447,0.23999999463558197,19.188538044823602,18.801514412771454,18.250611641657173,17.75525866933978,0,T05707,1,1
164,307.209233,-57.668131,VHS J2028-5740,3.0,24.83925522274549,23.922949532211064,23.419795274051317,22.312076299968922,4,T03055,0,0
165,308.6065018,-54.9032961,QBQS J203425.55-545411.6,2.990000009536743,18.382765777504417,17.72470340967783,17.444316052188586,17.193990737526907,0,T03529,0,0
166,308.821149,-62.6172116,QBQS J203517.07-623701.8,2.7090001106262207,16.83294237664613,16.8617918107144,16.794496126259997,16.678816302593756,0,T02205,1,1
167,309.1611219,-74.7429899,QBQS J203638.67-744434.7,3.5230000019073486,19.0864692242468,17.726683497185405,17.884911379783272,17.67366010333768,4,T00739,1,1
168,313.0279739,-65.3865203,PKS 2047-655,1.1449999809265137,17.361383642747736,17.03015980490767,16.876844361286658,16.847141356976774,0,T01829,1,1
169,318.5491112,-67.5770556,Pavo 3#1,0.6959999799728394,22.666177444575986,22.17968850140201,21.281882164288756,20.693156696309632,4,T01488,0,0
170,318.7151708,-67.8156065,2E 2110-6801,0.9100000262260437,19.401086069978145,19.180023202239788,19.056893551461727,19.24181110448797,0,T01488,1,1
171,318.7314858,-67.6997915,Pavo 3#2,1.0199999809265137,21.780731321177115,21.80716950463552,21.52095443578071,21.723434962619578,2,T01488,0,0
172,318.7967778,-67.7967778,Pavo 4#5,0.7649999856948853,21.359388229376002,21.00098308373048,20.539641912946735,20.288825564987093,4,T01488,0,0
173,318.920366,-67.7723976,1E 2111-679,0.7080000042915344,19.721949693522852,19.64924192761052,19.344690750276985,18.957973991177926,0,T01488,0,0
174,318.9864364,-67.5895236,2E 2111-6747,0.5490000247955322,18.940143202589926,18.811856355965546,19.28558400516828,19.10848498266686,0,T01488,1,1
175,319.1860321,-68.0879371,Pavo 1#8,1.2289999723434448,19.729744327924223,19.515724642542104,19.255338744625387,19.20617850653721,0,T01488,0,0
176,320.9927934,-39.2292945,SMSS J212358.26-391345.4,4.570000171661377,98.85300483634397,20.774353648731715,19.719073802245703,19.337674399305875,4,T07189,0,0
177,326.774335,-78.2060849,PKS 2141-784,0.7319999933242798,18.216620267752038,18.168677264405158,18.023101272927594,17.863403721370933,0,T00464,1,1
178,328.0131325,-78.1185021,PKS 2145-78,3.996999979019165,21.205331783486308,20.500719446694326,19.674418431123666,19.57817417976792,4,T00465,0,0
